jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
9,SELITAJ Leo,CRO,True,F,1,1,2,2,4,-2.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
13,HANZEK Lovro,CRO,True,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
14,CANIC Dominic Rene,CRO,True,F,0,2,2,0,3,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
16,DJEREK Luka,CRO,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
17,DOBRIC Patrik,CRO,True,F,1,1,2,2,6,-3.0,0:00,0.0,0:00,0,0:00,5,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
2,KRAMARIC Nikola,CRO,True,F,0,0,0,0,3,-2.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
7,POLONIJO Mavro,CRO,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
11,MANDIC Roko,CRO,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
18,BELINA Ivan,CRO,True,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
24,RAKAR Maks,CRO,True,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
5,BEBEK Ante,CRO,True,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
12,CEROVECKI Nikola,CRO,True,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
15,IDZAN Vito,CRO,True,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
21,MATISIN Dominik,CRO,True,D,0,0,0,0,1,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
22,GRGURIC Lovro,CRO,True,F,0,0,0,0,2,-3.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
6,JOJA Marin,CRO,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
10,JOUREAU Antonio,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
19,PLESTINA Filip,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
23,CAVLOVIC Niko,CRO,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
1,GORSIC Luka,CRO,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
25,TROHA Domagoj,CRO,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
3,van ELTEN Floris,NED,False,D,0,0,0,2,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
7,HESSELS Ninho,NED,False,D,0,1,1,2,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
9,SARS Wouter,NED,False,F,4,1,5,0,7,5.0,0:00,0.0,0:00,5,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14564/5-cro-vs-ned,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14564/5-cro-vs-ned
