jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4
23,CLIFFORD Will,AUS,True,F,0,0,0,0,3,0.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
11,GUMM Zachery,AUS,True,F,1,0,1,2,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
12,FODOR Julian,AUS,True,F,0,0,0,4,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
14,RAPCHUK Arum,AUS,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
1,FRIEDERICH Jeremy,AUS,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
20,WOODLANDS Seb,AUS,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
10,DELPORT Brandon,RSA,False,D,1,0,1,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
11,MEYER Luca,RSA,False,F,0,0,0,2,3,-2.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
13,VIVIER Luke,RSA,False,F,0,1,1,2,2,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
14,VENTER Reinhard,RSA,False,F,0,1,1,0,2,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14577/2-aus-vs-rsa,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14577/2-aus-vs-rsa,,
