jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
6,HJALTESTED Brynhildur,ISL,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
11,BJORGVINSDOTTIR Silvia,ISL,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
12,SNORRADOTTIR Teresa,ISL,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
15,ALEXDOTTIR Elin,ISL,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
18,LEIFSDOTTIR Berglind,ISL,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
3,AGUSTSDOTTIR Anna,ISL,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
10,GEIRSDOTTIR Herborg,ISL,False,F,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
14,KJARTANSDOTTIR Ragnhildur,ISL,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
22,JOHANNSDOTTIR Gunnborg,ISL,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
23,BJORGVINSDOTTIR Sunna,ISL,False,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
8,SIGURDARDOTTIR Arndis,ISL,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
19,ARADOTTIR Inga,ISL,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
21,GUDBJARTSDOTTIR Jonina,ISL,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
1,BACHMANN Andrea,ISL,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
25,HELGUDOTTIR Birta,ISL,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28879/2-gbr-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28879/2-gbr-vs-isl
8,KIM Selin,KOR,True,D,1,3,4,0,6,4.0,0:00,0.0,0:00,3,0:00,2,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28880/3-kor-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28880/3-kor-vs-isl
9,KANG Nara,KOR,True,F,0,1,1,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28880/3-kor-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28880/3-kor-vs-isl
10,CHOI Jiyeon,KOR,True,F,2,0,2,2,3,1.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/statistics/28880/3-kor-vs-isl,https://www.iihf.com//en/events/2022/ogqp2f/gamecenter/playbyplay/28880/3-kor-vs-isl
