jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url,ts_5,tot_5
7,BERGSDOTTIR Hilma,ISL,False,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
15,ALEXDOTTIR Elin,ISL,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
19,INGADOTTIR Kristin,ISL,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
21,GUDBJARTSDOTTIR Jonina,ISL,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
20,HALLDORSDOTTIR Karitas,ISL,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
25,HELGUDOTTIR Birta,ISL,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
2,HARVEY Remi,AUS,True,D,0,2,2,0,0,4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
10,GREEN Shona,AUS,True,F,1,2,3,2,2,2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
12,MOORE Georgia,AUS,True,D,1,3,4,0,2,4.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
13,APARICIO Ashlie,AUS,True,F,2,1,3,0,8,2.0,0:00,0.0,0:00,1,0:00,6,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
21,TIHEMA Kate,AUS,True,F,0,2,2,2,3,4.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
5,FARRIER Natasha,AUS,True,F,0,0,0,2,13,2.0,0:00,0.0,0:00,4,0:00,5,0:00,4,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
9,PADJEN Rylie,AUS,True,D,1,3,4,0,9,6.0,0:00,0.0,0:00,3,0:00,1,0:00,5,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
11,KENYON Eiland,AUS,True,D,0,1,1,0,0,5.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
18,AYRIS Natalie,AUS,True,D,2,0,2,2,11,2.0,0:00,0.0,0:00,3,0:00,3,0:00,5,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
19,CLARK-CRUMPTON Michelle,AUS,True,F,3,1,4,0,8,3.0,0:00,0.0,0:00,2,0:00,5,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
3,REYNOLDS Tess,AUS,True,F,2,0,2,0,9,2.0,0:00,0.0,0:00,4,0:00,2,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
15,COCHRANE Stephenie,AUS,True,F,0,3,3,0,4,4.0,0:00,0.0,0:00,0,0:00,1,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
17,GODFREY Sharna,AUS,True,F,2,0,2,0,8,6.0,0:00,0.0,0:00,1,0:00,2,0:00,5,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
22,GOONAN Jaimi,AUS,True,D,0,0,0,2,2,2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
4,ROBERTS Dannielle,AUS,True,F,0,2,2,0,2,2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
7,MALCOLM Isla,AUS,True,D,0,0,0,0,3,1.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
8,BADAOUI Anna,AUS,True,F,1,1,2,0,6,2.0,0:00,0.0,0:00,2,0:00,3,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
1,LAST Olivia,AUS,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
25,GIRDLER Tina,AUS,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
2,BULJETA Lea,CRO,False,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
6,SMOLEC Martina,CRO,False,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
16,CAVKA Tena,CRO,False,D,0,0,0,2,1,-3.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
17,CAVKA Eva,CRO,False,F,0,0,0,2,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
22,KADIJEVIC Anja,CRO,False,F,0,0,0,0,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
4,VRBANCIC FABIC Marta,CRO,False,D,0,0,0,2,2,-4.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
10,MURANIC Sara,CRO,False,F,0,0,0,0,0,-6.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
12,GURKA Vesna,CRO,False,F,0,0,0,0,0,-5.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
13,ANTIC Ana-Marija,CRO,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
24,GORSIC Marta,CRO,False,D,0,0,0,2,0,-7.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
5,LONCAREVIC Hana,CRO,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
9,SOJAT Karla,CRO,False,D,0,0,0,2,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
14,MATAK Noa,CRO,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
19,RIMAJ Nika,CRO,False,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
23,SIMIC Nika,CRO,False,F,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
3,PRETULA Lucija,CRO,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
7,MIKSIC Leonarda,CRO,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
15,PROKOPEC Danijela,CRO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
18,ROGINA Iva,CRO,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
21,BELIC Lana,CRO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
1,MLINAREVIC Petra,CRO,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
25,SERTIC Mirna,CRO,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14658/7-aus-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14658/7-aus-vs-cro,,
6,MURRAY Helen,NZL,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
7,KLOSS Emma,NZL,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
8,HEALE Abbey,NZL,True,D,0,0,0,0,5,0.0,0:00,0.0,0:00,2,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
16,WATT Rina,NZL,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
18,LILLY Rebecca,NZL,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
3,HYDE Alexandra,NZL,True,F,0,0,0,0,4,1.0,0:00,0.0,0:00,2,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
11,NEVILLE-LAMB Rachael,NZL,True,D,0,1,1,0,3,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
12,KIVELL Jana,NZL,True,F,4,0,4,0,5,0.0,0:00,0.0,0:00,3,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
15,GREGORY Hope,NZL,True,F,0,2,2,0,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
17,WOODYEAR-SMITH Krystie,NZL,True,D,0,2,2,2,5,0.0,0:00,0.0,0:00,4,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
10,RICHMOND Ashley,NZL,True,D,0,0,0,2,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
13,SMITH Millicent,NZL,True,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
21,SHIELDS Hannah,NZL,True,F,1,0,1,2,5,-1.0,0:00,0.0,0:00,0,0:00,3,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
23,HORNER-PASCOE Jasmine,NZL,True,F,0,0,0,0,4,-1.0,0:00,0.0,0:00,2,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
24,HEALE Caitlin,NZL,True,F,0,0,0,0,4,-1.0,0:00,0.0,0:00,3,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
2,MILLS Gabrielle,NZL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
5,BRUCE Terryn,NZL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
19,HAROLD Sophie,NZL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
1,STRAYER Danielle,NZL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
20,HYDE Lochlyn Marie,NZL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
2,CHYZHOVA Tetiana,UKR,False,D,2,0,2,4,7,2.0,0:00,0.0,0:00,1,0:00,2,0:00,4,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
14,TSYMYRENKO Daria,UKR,False,F,0,0,0,2,1,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
15,DOBROVOLSKA Yuliia,UKR,False,F,0,1,1,0,2,1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
23,MAIFELD Anhelina,UKR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
24,SKASHCHUK Vladyslava,UKR,False,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
3,ZABARNA Anna,UKR,False,D,0,0,0,2,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
9,TSENOVA Viktoriia,UKR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
10,KOVTUN Diana,UKR,False,F,1,0,1,0,4,0.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
11,TKACHUK Olena,UKR,False,F,0,0,0,4,5,1.0,0:00,0.0,0:00,0,0:00,3,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
13,KOBCHUK Maryna,UKR,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
5,LES Hanna,UKR,False,F,0,0,0,0,3,-1.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
7,ALIPOVA Elizabet,UKR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
12,VANSOVYCH Olena,UKR,False,D,0,0,0,4,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
18,TKACHENKO Tetyana,UKR,False,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
19,ALIPOVA Elen,UKR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
6,MAKARENKO Nadiia,UKR,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
16,KOZUB Inna,UKR,False,F,0,1,1,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14659/8-nzl-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14659/8-nzl-vs-ukr,,
