jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url,ts_5,tot_5
7,NOVIKOV Saveli,EST,False,D,0,1,1,0,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
9,KIIK Rasmus,EST,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
15,SAVENKOV Dilan,EST,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
17,JURGENS Morten Arantez,EST,False,F,0,0,0,0,7,-1.0,0:00,0.0,0:00,1,0:00,2,0:00,3,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
2,LAOSMA Hendrik Paul,EST,False,D,0,0,0,0,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
10,KUZNETSOV Dmitri,EST,False,F,0,1,1,0,3,0.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
16,LINDE Andre,EST,False,F,1,0,1,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
21,JANSSON Tommy,EST,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
24,LODEIKIN Kirill,EST,False,F,0,0,0,12,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
12,MURKEL Robin Harly,EST,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
13,PUZAKOV Nikita,EST,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
20,NEVZOROV Jegor,EST,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
25,SASKIN Denis,EST,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
1,JOGI Christopher Kullervo,EST,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
30,SOOVIK Oliver,EST,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
3,MOTIEJUNAS Dominykas,LTU,True,D,0,0,0,2,2,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
7,WASHCO Lukas,LTU,True,F,1,0,1,0,6,0.0,0:00,0.0,0:00,2,0:00,1,0:00,2,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
11,GUSEVAS Kostas,LTU,True,D,0,0,0,0,5,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,2.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
13,MISIUK Patrik,LTU,True,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
17,GRINIUS Martynas,LTU,True,F,0,0,0,12,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
2,RUMSEVICIUS Paulius,LTU,True,D,1,0,1,0,2,3.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
4,KRUKOVSKI Tomas,LTU,True,D,0,1,1,2,5,1.0,0:00,0.0,0:00,1,0:00,3,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
9,KUDREVICIUS Laisvydas,LTU,True,F,1,0,1,0,4,-1.0,0:00,0.0,0:00,3,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
21,RAGAS Ignotas,LTU,True,F,0,1,1,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
22,KRASILNIKOVAS Karolis,LTU,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
5,DOMEIKA Arvidas,LTU,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
14,BINKULIS Egidijus,LTU,True,F,0,1,1,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
18,MILIUNAS Martynas,LTU,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
19,STEPONAVICIUS Eimantas,LTU,True,F,0,1,1,2,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
24,STANKIUS Mantas,LTU,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
10,SILINAS Avgustinas,LTU,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
12,FEDOROVICIUS Justas,LTU,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
15,JANKAUSKAS Vainius,LTU,True,F,1,0,1,0,2,1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
16,NUMAVICIUS Nikodemas,LTU,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
23,VOLODINAS Christianas,LTU,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
1,LUBYS Laurynas,LTU,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
20,PETIUL Martin,LTU,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
5,SZABO Zsolt,ROU,False,D,0,1,1,0,3,1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
12,RESZEGH Zsolt,ROU,False,F,1,3,4,4,7,1.0,0:00,0.0,0:00,2,0:00,2,0:00,2,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
13,MARK Robert,ROU,False,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
18,BUZAS Arnold,ROU,False,F,1,0,1,0,3,1.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
23,VIZI Adam,ROU,False,F,2,2,4,0,5,2.0,0:00,0.0,0:00,1,0:00,2,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
8,ILYES Tamas,ROU,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
9,CASANEANU Eduard,ROU,False,D,0,0,0,2,4,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
10,VASILE Andrei,ROU,False,F,1,0,1,12,3,-2.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
14,GAJDO Tamas,ROU,False,D,0,0,0,2,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
22,FILIP Andrei,ROU,False,F,0,0,0,2,4,-2.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
2,BOLDIZSAR Cristian,ROU,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
6,KARDA Elod Marton,ROU,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
7,DOSA Csaba,ROU,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
15,SANDOR SZEKELY Otto,ROU,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
16,LAZAR Kain,ROU,False,F,0,0,0,0,4,0.0,0:00,0.0,0:00,1,0:00,0,0:00,3,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
3,TODOR Csaba Rajmond,ROU,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
11,GECSE Oliver,ROU,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
17,SILLO Huba,ROU,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
19,PETRICA Dragos,ROU,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
24,NAGY GALACZI Geza,ROU,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
1,ADORJAN Ors,ROU,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
20,SZOPOS Magor,ROU,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6294/7-ltu-vs-rou,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6294/7-ltu-vs-rou,,
8,YANG Junkyung,KOR,True,F,1,1,2,4,9,1.0,0:00,0.0,0:00,3,0:00,4,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
14,KIM Geon Woo,KOR,True,F,0,1,1,0,2,2.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
16,PARK Beomjun,KOR,True,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
22,KIM Seokhwan,KOR,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
23,JEE Hyoseok,KOR,True,D,1,0,1,0,4,2.0,0:00,0.0,0:00,1,0:00,0,0:00,3,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
4,KIM Daehyun,KOR,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
9,KWON Hojae,KOR,True,F,0,0,0,4,2,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
10,JIN Geonho,KOR,True,F,0,0,0,0,3,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
13,LEE Heemin,KOR,True,D,0,0,0,4,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
17,LIM Jungi,KOR,True,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
3,LEE Junyoung,KOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
7,JEONG Duck Kyu,KOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
11,YUN Jiseok,KOR,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
15,LEE Sunghyeok,KOR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
18,KWON Minseok,KOR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
2,JEE Jonghwan,KOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
5,CHOI Jiwoo,KOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
12,CHOE Jaejun,KOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
1,BAE Sangwon,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
20,KIM Tae Kyung,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
2,TORRES Alex,ESP,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,3,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
7,CERDA Joan,ESP,False,F,0,0,0,2,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
9,FERNANDEZ Pablo,ESP,False,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
