jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,ts_5,tot_5,statistics_url,game_url
15,ESCOBEDO Thelma,MEX,True,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
21,ROJAS Giovanna,MEX,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
8,GONZALEZ Bertha,MEX,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
11,AYALA Andrea,MEX,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
16,NEVAREZ Samantha,MEX,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
17,CHAVEZ Maria,MEX,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
19,TOLEDANO Regina,MEX,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
4,LARIOS Marise,MEX,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
18,CUEVAS Renata,MEX,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
22,CARDENAS Frida,MEX,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
23,AMAYA Natalia,MEX,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
24,DUENAS Dione,MEX,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
5,OLVERA Tania,MEX,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
1,RENTERIA Monica,MEX,True,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
25,CASTRO Daniela,MEX,True,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
6,VILLAR Leyre,ESP,False,D,0,0,0,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
7,MUNOZ Vega,ESP,False,F,2,0,2,0,7,2.0,0:00,0.0,0:00,5,0:00,2,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
12,DANIELSSON Sara,ESP,False,F,0,1,1,2,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
17,DANIELSSON Laura,ESP,False,F,0,1,1,2,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
18,ABRISQUETA Vanesa,ESP,False,D,0,0,0,0,3,1.0,0:00,0.0,0:00,1,0:00,2,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
5,RIVERA Carmina,ESP,False,F,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
8,MARTIN Marta,ESP,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
13,SENAC GOMEZ Irene,ESP,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
14,ABRISQUETA Leticia,ESP,False,F,0,0,0,2,5,0.0,0:00,0.0,0:00,1,0:00,2,0:00,2.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
24,ALVAREZ Elena,ESP,False,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
3,RAMOS Elena,ESP,False,F,0,0,0,0,4,0.0,0:00,0.0,0:00,2,0:00,0,0:00,2.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
9,MORENO Paula,ESP,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
11,SERRANO Victoria Belen,ESP,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
15,ZABALA Lorena,ESP,False,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
16,LOPEZ Cecilia,ESP,False,D,0,1,1,2,2,1.0,0:00,0.0,0:00,0,0:00,0,0:00,2.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
4,SERNA Maria,ESP,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
10,GARCIA Aitana,ESP,False,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
19,MERINO Ainhoa,ESP,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
21,SANS Elena,ESP,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
23,GIL Laura,ESP,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
20,GONZALO Alba,ESP,False,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
25,LOPEZ de OCHOA Laura,ESP,False,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6340/5-mex-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6340/5-mex-vs-esp
8,BLOOM Jodie-Leigh,GBR,True,F,0,0,0,0,5,0.0,0:00,0.0,0:00,2,0:00,1,0:00,2.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
16,ALLEN Saffron,GBR,True,F,0,1,1,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
17,HILL Bethany,GBR,True,D,0,0,0,0,8,2.0,0:00,0.0,0:00,2,0:00,2,0:00,4.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
19,LANE Kimberley,GBR,True,F,1,0,1,0,5,0.0,0:00,0.0,0:00,1,0:00,0,0:00,4.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
21,LEWIS Verity,GBR,True,D,0,0,0,0,1,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
5,SCOON Bethany,GBR,True,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
10,BEAL Lucy,GBR,True,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
13,HEADLAND Aimee,GBR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
15,HEADLAND Chloe,GBR,True,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,3,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
7,FARMAN Georgina,GBR,True,D,0,0,0,2,2,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
11,DOUGLAS Shannon,GBR,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
12,ADAMS Louise,GBR,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
14,MARSDEN Kathryn,GBR,True,F,0,0,0,0,6,0.0,0:00,0.0,0:00,1,0:00,1,0:00,4.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
23,SYLVESTER Abbie,GBR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
2,PEARSON Susanna,GBR,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
3,TOWNS Syephanie,GBR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
4,TRAILL Casey,GBR,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
6,CULSHAW Abigail,GBR,True,F,1,0,1,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
9,PETROSINO Monica,GBR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
1,JACKSON Nicole,GBR,True,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
25,BOLWELL Samantha,GBR,True,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
8,CONFIDENTI Sara,SLO,False,F,2,1,3,2,5,2.0,0:00,0.0,0:00,0,0:00,1,0:00,4.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
9,LONCAR Nina,SLO,False,D,0,1,1,0,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
14,POREKAR Nusa,SLO,False,D,0,0,0,0,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
15,PREN Pia,SLO,False,F,1,3,4,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
17,BLAZINSEK Julija,SLO,False,F,1,0,1,0,3,2.0,0:00,0.0,0:00,2,0:00,1,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
3,USNIK Patricija,SLO,False,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
6,DUKARIC Eva,SLO,False,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
7,GLAVIC Deja,SLO,False,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
16,BREZNIK Tamara,SLO,False,F,0,0,0,0,3,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
19,PEZDIR Gaja,SLO,False,F,0,0,0,2,4,-1.0,0:00,0.0,0:00,0,0:00,3,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
2,BIZJAK Maja,SLO,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
18,SVETINA Tamara,SLO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
22,KRANER Irena,SLO,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
23,PRSINA Ana,SLO,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
24,PAZLAR Ursa,SLO,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
10,MOLE Masa,SLO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
12,STRNISA Pija,SLO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
13,STRAZAR Ana,SLO,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
21,MAVER Nina,SLO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
20,DUKARIC Pia,SLO,False,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
25,DOVZAN Nusa,SLO,False,GK,0,0,0,0,0,,,,,0,,0,,0.0,,,,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6341/6-gbr-vs-slo,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6341/6-gbr-vs-slo
4,KIM Un Hyang,PRK,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2.0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6342/7-prk-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6342/7-prk-vs-esp
7,JONG Su Hyon,PRK,True,F,0,0,0,0,4,0.0,0:00,0.0,0:00,2,0:00,0,0:00,2.0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6342/7-prk-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6342/7-prk-vs-esp
11,KIM Hyang Mi,PRK,True,F,0,0,0,0,5,0.0,0:00,0.0,0:00,3,0:00,1,0:00,1.0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6342/7-prk-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6342/7-prk-vs-esp
17,CHOE Jong Hui,PRK,True,D,0,0,0,0,3,1.0,0:00,0.0,0:00,0,0:00,1,0:00,2.0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6342/7-prk-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6342/7-prk-vs-esp
24,HWANG Chung Gum,PRK,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0.0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2019/wwiia/gamecenter/statistics/6342/7-prk-vs-esp,https://www.iihf.com//en/events/2019/wwiia/gamecenter/playbyplay/6342/7-prk-vs-esp
